timestamp,time_elapsed,host_name,event_name,cpu_id,procname,process_details,kernel_details,unique_id
'06:13:02.241093044,0.000002375,synthetic_host,syscall_exit_timerfd_settime,2,KMS thread,"pid = 11822, tid = 11841",ret = 40,13888641
'06:13:02.231938247,0.000020291,synthetic_host,syscall_exit_getpid,2,IPDL Background,"pid = 3154, tid = 3215",brk = 222501009608704,15262977
'06:13:02.284106353,0.000011708,synthetic_host,syscall_entry_close,1,curl,"pid = 14350, tid = 14350",ret = 3154,13694463
'06:13:02.270649005,0.000001083,synthetic_host,syscall_exit_futex,3,curl,"pid = 14352, tid = 14352","start = 250143569338368, len = 69632, prot = 0",10776604
'06:13:02.254951257,0.000000208,synthetic_host,syscall_entry_read,1,curl,"pid = 14350, tid = 14350","start = 250143559905280, len = 65536, prot = 0",5932435
'06:13:02.252275912,0.000001208,synthetic_host,syscall_exit_rt_sigaction,0,elasticsearchm,"pid = 11822, tid = 11857",ret = 0xE10F7E7D0000,14323692
'06:13:02.240945923,0.000023791,synthetic_host,syscall_entry_execve,1,curl,"pid = 11822, tid = 11850",ret = 0xEFD5BF6FA000,4100225
'06:13:02.231346346,0.000010458,synthetic_host,syscall_exit_rt_sigaction,2,llvmpipe-1,"pid = 11822, tid = 11859","fd = 35, offset = 12288, nbytes = 4096, flags = 7",7734668
'06:13:02.231755252,0.000000167,synthetic_host,syscall_exit_sync_file_range,1,gnome-shell,"pid = 14348, tid = 14348","fd = 35, offset = 282624, len = 4096, advice = 4",9974806
'06:13:02.233643910,0.000002375,synthetic_host,syscall_exit_getgid,2,curl,"pid = 12061, tid = 12061","ret = 0, uaddr = 246917844007512, uaddr2 = 0",10649721
'06:13:02.274207576,0.000060374,synthetic_host,syscall_exit_newfstat,1,curl,"pid = 14348, tid = 14348","fd = 576, level = 1, optname = 13, optlen = 246916493264108",16743966
'06:13:02.285449067,0.000002750,synthetic_host,syscall_exit_read,3,curl,"pid = 3154, tid = 3214","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",6735076
'06:13:02.262993834,0.000004958,synthetic_host,syscall_entry_epoll_ctl,0,elasticsearchm,"pid = 14352, tid = 14352","addr = 263701317865472, len = 12288",9250627
'06:13:02.229445439,0.000001875,synthetic_host,syscall_exit_getsockopt,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 576, count = 65536",11640
'06:13:02.231755085,0.000002791,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14344, tid = 14344","ret = 0, uaddr = 194557001051044, uaddr2 = 0",8269887
'06:13:02.276009236,0.000000291,synthetic_host,syscall_exit_mmap,2,curl,"pid = 11757, tid = 11776","ret = 832, buf = 281474473867712",6646849
'06:13:02.262618719,0.000023000,synthetic_host,syscall_entry_sendto,1,gnome-shell,"pid = 11822, tid = 11840","sig = 22, act = 281474078125816, sigsetsize = 8",14617832
'06:13:02.265349896,0.000003292,synthetic_host,syscall_exit_setsockopt,2,KMS thread,"pid = 3154, tid = 3215","ret = 48, buf = 203053665260704, count = 48, flags = 0",838712
'06:13:02.282301027,0.000045749,synthetic_host,syscall_entry_ioctl,3,llvmpipe-0,"pid = 14314, tid = 14314",brk = 203053665607680,3383875
'06:13:02.274014706,0.000139871,synthetic_host,syscall_exit_brk,2,gnome-shell,"pid = 14339, tid = 14339","start = 280696297267200, len = 77824, prot = 0",448933
'06:13:02.275529374,0.000002417,synthetic_host,syscall_entry_brk,2,curl,"pid = 14339, tid = 14339","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",7917936
'06:13:02.236347963,0.000004791,synthetic_host,syscall_exit_sync_file_range,1,curl,"pid = 14348, tid = 14348","fd = 11, count = 8",5126653
'06:13:02.234574177,0.000005458,synthetic_host,syscall_exit_openat,3,sleep,"pid = 14348, tid = 14348",ret = 0xE38115910000,452981
'06:13:02.250576499,0.000001584,synthetic_host,syscall_exit_openat,0,gnome-shell,"pid = 14349, tid = 14349","addr = 0xF137E5930000, len = 458848, prot = 5, flags = 2066, fd = 3, offset = 0",13107222
'06:13:02.274112287,0.000003208,synthetic_host,syscall_entry_ppoll,1,gnome-shell,"pid = 3154, tid = 3214","fd = 35, offset = 225280, len = 4096, advice = 4",13402605
'06:13:02.239662124,0.000058165,synthetic_host,syscall_entry_sync_file_range,0,KMS thread,"pid = 14323, tid = 14330","ret = 24, msg = 281474453349024",11879741
'06:13:02.234562927,0.000099706,synthetic_host,syscall_entry_rt_sigprocmask,2,curl,"pid = 14349, tid = 14349","addr = 0x0, len = 2099376, prot = 0, flags = 2082, fd = -1, offset = 0",12268156
'06:13:02.264438754,0.000001874,synthetic_host,syscall_entry_epoll_pwait,2,elasticsearchm,"pid = 14349, tid = 14349",ret = 208097760243712,9730914
'06:13:02.285167450,0.000003042,synthetic_host,syscall_exit_openat,3,curl,"pid = 14352, tid = 14352","fd = 4, usockaddr_len = 281474473868548",4428958
'06:13:02.258925443,0.000003084,synthetic_host,syscall_entry_lseek,2,sleep,"pid = 14338, tid = 14338","addr = 0xEFD5BED8F000, len = 8192, prot = 3, flags = 2066, fd = 3, offset = 126976",660968
'06:13:02.251895672,0.000000292,synthetic_host,syscall_entry_futex,0,curl,"pid = 14351, tid = 14351",ret = 0xF137E6A52000,2612441
'06:13:02.230975106,0.000000250,synthetic_host,syscall_exit_sync_file_range,0,lttng-consumerd,"pid = 14344, tid = 14344","fd = 4, size = 5, flags = 0, addr_len = 0",759002
'06:13:02.262821214,0.000000334,synthetic_host,syscall_entry_ppoll,2,curl,"pid = 11822, tid = 11857","start = 263701308866560, len = 94208, prot = 0",16029974
'06:13:02.271719143,0.000001125,synthetic_host,syscall_exit_sync_file_range,0,lttng-consumerd,"pid = 14323, tid = 14332","buf = 203053665260704, count = 48, flags = 0",47916
'06:13:02.240149944,0.000003833,synthetic_host,syscall_entry_read,0,elasticsearchm,"pid = 11757, tid = 11776",ret = 0xE38116D3B000,1288402
'06:13:02.263425448,0.000191495,synthetic_host,syscall_entry_getpid,1,gnome-terminal-,"pid = 14348, tid = 14348","fd = 35, offset = 241664, len = 4096, advice = 4",12767086
'06:13:02.272959276,0.000006833,synthetic_host,syscall_exit_epoll_pwait,1,curl,"pid = 11822, tid = 11840","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",14558535
'06:13:02.264609124,0.000001875,synthetic_host,syscall_exit_recvfrom,0,curl,"pid = 14349, tid = 14349",ret = 0xE10F7D940000,465849
'06:13:02.230811236,0.000000166,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 66, cmd = 3230155043, arg = 219392954314048",4889433
'06:13:02.273997998,0.000099706,synthetic_host,syscall_exit_fcntl,2,elasticsearchm,"pid = 11822, tid = 11857","uaddr = 194557073522608, op = 393, val = 0, utime = 0, uaddr2 = 0, val3 = 4294967295",11652490
'06:13:02.231407470,0.000003750,synthetic_host,syscall_exit_getsockopt,2,elasticsearchm,"pid = 11822, tid = 11859","ret = 2, arg = 50",3256966
'06:13:02.251584639,0.000001042,synthetic_host,syscall_entry_setsockopt,0,elasticsearchm,"pid = 14349, tid = 14349","addr = 0xFF4AB213E000, len = 12288, prot = 3, flags = 2066, fd = 3, offset = 319488",9701610
'06:13:02.285624146,0.000004291,synthetic_host,syscall_entry_brk,3,gnome-shell,"pid = 3154, tid = 3215",ret = 8,5275606
'06:13:02.262432432,0.000003125,synthetic_host,syscall_entry_getpid,1,curl,"pid = 14350, tid = 14350","uaddr = 194556998095568, op = 128, val = 2, utime = 0, uaddr2 = 0, val3 = 3409221480",15496996
'06:13:02.243859054,0.000002417,synthetic_host,syscall_exit_getpid,2,curl,"pid = 11822, tid = 11867",ret = 208097759838208,311956
'06:13:02.231061687,0.000003208,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",8884461
'06:13:02.274378655,0.000003750,synthetic_host,syscall_exit_recvfrom,2,curl,"pid = 14345, tid = 14345","ret = 48, buf = 203053665260704, count = 48, flags = 0",15537378
'06:13:02.238664151,0.000020249,synthetic_host,syscall_entry_close,0,lttng-consumerd,"pid = 2932, tid = 2972","fd = 35, offset = 212992, nbytes = 4096, flags = 2",10738300
'06:13:02.283218210,0.000385406,synthetic_host,syscall_exit_rt_sigprocmask,3,curl,"pid = 14351, tid = 14351","sig = 21, act = 281474232194504, sigsetsize = 8",16633456
'06:13:02.285240781,0.000072498,synthetic_host,syscall_exit_getpid,3,gnome-shell,"pid = 3154, tid = 3213","fd = 576, level = 1, optname = 7, optlen = 246916502705996",12352364
'06:13:02.240141778,0.000000292,synthetic_host,syscall_exit_newfstat,1,gnome-shell,"pid = 14351, tid = 14351",ret = 0xEFD5BEE3F000,2481630
'06:13:02.282114573,0.000022000,synthetic_host,syscall_exit_ppoll,3,elasticsearchm,"pid = 14352, tid = 14352","start = 275670965395456, len = 77824, prot = 0",14189924
'06:13:02.261714535,0.000000125,synthetic_host,syscall_exit_ioctl,1,gnome-shell,"pid = 14350, tid = 14350",brk = 203053665202176,680033
'06:13:02.231554049,0.000012291,synthetic_host,syscall_entry_read,0,lttng-consumerd,"pid = 11822, tid = 11841","ret = 122, ubuf = 222501009492472, addr = 0, addr_len = 0",7001313
'06:13:02.276051235,0.000003125,synthetic_host,syscall_exit_getsockname,1,curl,"pid = 11757, tid = 11776","ret = 0, statbuf = 281474056592272",13355083
'06:13:02.264594958,0.000000459,synthetic_host,syscall_exit_ioctl,1,curl,"pid = 4056, tid = 4056","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",10398568
'06:13:02.284878208,0.000002375,synthetic_host,syscall_exit_mmap,3,curl,"pid = 14351, tid = 14351","ret = 1, ubuf = 200225160473368, addr = 0, addr_len = 0",5404998
'06:13:02.287307435,0.000000125,synthetic_host,syscall_entry_sendto,3,curl,"pid = 14351, tid = 14351","ret = 0, statbuf = 281474473867360",9874062
'06:13:02.228804622,0.000000542,synthetic_host,syscall_entry_getsockname,0,lttng-consumerd,"pid = 14323, tid = 14332","epfd = 13, maxevents = 1024, timeout = 10, sigmask = 0x0, sigsetsize = 8",16684238
'06:13:02.241489784,0.000000000,synthetic_host,syscall_entry_ioctl,0,KMS thread,"pid = 14339, tid = 14339","ret = 3494, buf = 222501009579888",988185
'06:13:02.276974711,0.000000791,synthetic_host,syscall_exit_newfstatat,3,sleep,"pid = 14349, tid = 14349","ret = 0, statbuf = 281474187421816",13679883
'06:13:02.282315526,0.000000583,synthetic_host,syscall_entry_getpid,2,C1 CompilerThre,"pid = 14341, tid = 14341","fd = 35, offset = 278528, len = 4096, advice = 4",8024535
'06:13:02.232083868,0.000002375,synthetic_host,syscall_entry_newfstat,0,sudo,"pid = 11757, tid = 11776","ret = 0, oact = 281474356452192",1006504
'06:13:02.232509024,0.000011916,synthetic_host,syscall_entry_shutdown,2,bash,"pid = 12061, tid = 12061","ret = 0, fd = 35, offset = 262144, len = 4096, advice = 4",1177813
'06:13:02.238568820,0.000000125,synthetic_host,syscall_exit_epoll_pwait,2,elasticsearchm,"pid = 14349, tid = 14349","ret = 0, oact = 281474356451456",13572853
'06:13:02.265356104,0.000005958,synthetic_host,syscall_entry_ppoll,2,curl,"pid = 11822, tid = 11859","fd = 576, level = 6, optname = 1, optval = 246916502705964, optlen = 4",5932925
'06:13:02.285490900,0.000000375,synthetic_host,syscall_entry_getsockopt,3,curl,"pid = 14352, tid = 14352","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",14039103
'06:13:02.255492826,0.000000167,synthetic_host,syscall_exit_connect,2,llvmpipe-1,"pid = 11822, tid = 11859","fd = 545, buf = 246916502706248, count = 8",11396374
'06:13:02.238653734,0.000000542,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 14323, tid = 14330","ret = 1, uaddr = 194556997836304, uaddr2 = 0",10935567
'06:13:02.264200385,0.000005958,synthetic_host,syscall_entry_ppoll,2,llvmpipe-1,"pid = 14345, tid = 14345","ret = 0, statbuf = 281474037010920",11284217
'06:13:02.272927485,0.000000334,synthetic_host,syscall_exit_connect,2,curl,"pid = 11822, tid = 11859","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",10757366
'06:13:02.238568820,0.000000625,synthetic_host,syscall_entry_wait4,2,sudo,"pid = 14348, tid = 14348","flags = 0x1200011, newsp = 0x0, parent_tid = 0x0, child_tid = 0x0",5998990
'06:13:02.281594754,0.000060374,synthetic_host,syscall_entry_openat,3,curl,"pid = 14351, tid = 14351","ret = 547, ubuf = 200225160425032, addr = 0, addr_len = 0",2593124
'06:13:02.234249769,0.000003208,synthetic_host,syscall_entry_mmap,2,curl,"pid = 11757, tid = 11776","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",9506043
'06:13:02.250933531,0.000003499,synthetic_host,syscall_exit_getpid,2,curl,"pid = 14345, tid = 14345","addr = 0x0, len = 655800, prot = 0, flags = 2082, fd = -1, offset = 0",3897509
'06:13:02.238879978,0.000035499,synthetic_host,syscall_entry_recvmsg,0,lttng-consumerd,"pid = 14323, tid = 14330","fd = 35, offset = 258048, nbytes = 4096, flags = 7",15234037
'06:13:02.236381878,0.000001542,synthetic_host,syscall_entry_futex,0,gnome-shell,"pid = 14351, tid = 14351",ret = 0xFF4AB3190000,16422527
'06:13:02.257200281,0.000091748,synthetic_host,syscall_exit_sendto,1,curl,"pid = 14350, tid = 14350",ret = 0xFF4AB1AEF000,12183747
'06:13:02.241132335,0.000001375,synthetic_host,syscall_exit_openat,2,Timer,"pid = 12529, tid = 12538","addr = 0x0, len = 327880, prot = 0, flags = 2082, fd = -1, offset = 0",15652200
'06:13:02.231016147,0.000002625,synthetic_host,syscall_exit_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","uaddr = 194556998095648, op = 393, val = 0, utime = 0, uaddr2 = 0, val3 = 4294967295",13238877
'06:13:02.233445540,0.000001791,synthetic_host,syscall_entry_sync_file_range,0,lttng-consumerd,"pid = 14349, tid = 14349","uaddr = 194557001040348, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465704",15358236
'06:13:02.234149021,0.000001292,synthetic_host,syscall_exit_ioctl,2,sudo,"pid = 4056, tid = 4056",fd = 99,4277522
'06:13:02.228469673,0.000001125,synthetic_host,syscall_exit_epoll_ctl,0,lttng-consumerd,"pid = 2932, tid = 2972","ret = 32, buf = 246916493258472",7363844
'06:13:02.249381281,0.000000583,synthetic_host,syscall_entry_sendto,1,curl,"pid = 14350, tid = 14350","ret = 832, buf = 281474473867648",11398358
'06:13:02.252103208,0.000000167,synthetic_host,syscall_exit_openat,0,sleep,"pid = 11822, tid = 11860","addr = 0xEFD5C021B000, len = 32768, prot = 3, flags = 2066, fd = 3, offset = 831488",11182991
'06:13:02.264775786,0.000072498,synthetic_host,syscall_entry_read,2,curl,"pid = 11822, tid = 11857","ret = 832, buf = 281474056592432",15044932
'06:13:02.285562981,0.000003499,synthetic_host,syscall_entry_mmap,3,sudo,"pid = 14316, tid = 14316","ret = 0, statbuf = 281473988937664",4259800
'06:13:02.242536756,0.000022833,synthetic_host,syscall_entry_read,0,gnome-shell,"pid = 11822, tid = 11860","ret = 0, statbuf = 281473988937920",7662741
'06:13:02.274085704,0.000110955,synthetic_host,syscall_exit_mmap,1,curl,"pid = 11822, tid = 11840","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",513726
'06:13:02.274274449,0.000023041,synthetic_host,syscall_exit_getrandom,1,curl,"pid = 14350, tid = 14350",ret = 0xE3811698F000,15732257
'06:13:02.284715087,0.000001542,synthetic_host,syscall_entry_munmap,1,gnome-shell,"pid = 14351, tid = 14351","start = 280696298582016, len = 20480, prot = 1",14601647
'06:13:02.233446915,0.000017249,synthetic_host,syscall_entry_futex,2,gnome-terminal-,"pid = 14297, tid = 14307","fd = 40, cmd = 1030, arg = 3",8454856
'06:13:02.236421669,0.000002334,synthetic_host,syscall_exit_openat,2,curl,"pid = 14339, tid = 14339","fd = 255, offset = -528, whence = 1",7730750
'06:13:02.285900805,0.000002417,synthetic_host,syscall_entry_munmap,3,curl,"pid = 14351, tid = 14351","addr = 0xFF4AB1E1F000, len = 8192, prot = 3, flags = 2066, fd = 3, offset = 126976",14289937
'06:13:02.242383926,0.000002375,synthetic_host,syscall_exit_sendto,1,gnome-shell,"pid = 11822, tid = 11850","ret = -11, msg = 281474794588736",7163620
'06:13:02.274315282,0.000072498,synthetic_host,syscall_entry_futex,3,gnome-terminal-,"pid = 14316, tid = 14316","fd = 35, offset = 237568, len = 4096, advice = 4",4948098
'06:13:02.275596414,0.000000499,synthetic_host,syscall_exit_epoll_pwait,0,lttng-consumerd,"pid = 14323, tid = 14330","ret = 0, uaddr = 194557001039160, uaddr2 = 0",7342112
'06:13:02.282621143,0.000022041,synthetic_host,syscall_exit_unknown,3,bash,"pid = 14351, tid = 14351","ret = 0, fd = 35, offset = 266240, len = 4096, advice = 4",6380001
'06:13:02.238665109,0.000005667,synthetic_host,syscall_exit_mmap,1,gnome-shell,"pid = 11822, tid = 11850",brk = 208097760698368,7747234
'06:13:02.274452320,0.000002250,synthetic_host,syscall_entry_recvfrom,1,curl,"pid = 14350, tid = 14350","ret = 3494, buf = 208097760485216",1548972
'06:13:02.234874169,0.000000833,synthetic_host,syscall_exit_mprotect,1,curl,"pid = 14348, tid = 14348","ret = 48, buf = 222501009261744, count = 48, flags = 0",3757672
'06:13:02.285288405,0.000007459,synthetic_host,syscall_exit_execve,3,curl,"pid = 14352, tid = 14352","fd = 576, cmd = 3, arg = 50",12743804
'06:13:02.252180040,0.000041499,synthetic_host,syscall_entry_rt_sigprocmask,3,curl,"pid = 14349, tid = 14349","addr = 0xFF4AB1DF0000, len = 197584, prot = 5, flags = 2066, fd = 3, offset = 0",13589244
'06:13:02.235198368,0.000000125,synthetic_host,syscall_entry_ioctl,1,curl,"pid = 14348, tid = 14348","dfd = -100, filename = ""/usr/bin/sleep"", mode = 1",7889544
'06:13:02.233644743,0.000060374,synthetic_host,syscall_entry_close,1,curl,"pid = 14339, tid = 14339","ret = 0, fd = 35, offset = 196608, len = 4096, advice = 4",6816203
'06:13:02.235115246,0.000000791,synthetic_host,syscall_exit_fadvise64_64,1,Timer,"pid = 14348, tid = 14348","how = 0, nset = 281474356452840, sigsetsize = 8",6760199
'06:13:02.258840820,0.000000958,synthetic_host,syscall_entry_setsockopt,1,curl,"pid = 14350, tid = 14350","fd = 4, buff = 222501009470064, len = 517, flags = 16384, addr = 0, addr_len = 0",12970396
'06:13:02.285246781,0.000004166,synthetic_host,syscall_entry_openat,3,curl,"pid = 14352, tid = 14352","how = 0, nset = 281474078127240, sigsetsize = 8",7368051
'06:13:02.274172410,0.000018291,synthetic_host,syscall_exit_futex,3,curl,"pid = 14323, tid = 14330","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",12468373
'06:13:02.274069288,0.000001583,synthetic_host,syscall_entry_mprotect,3,curl,"pid = 14351, tid = 14351",ret = 0xFF4AB270E000,2943542
'06:13:02.252004711,0.000000333,synthetic_host,syscall_entry_sendto,1,curl,"pid = 14316, tid = 14316","ret = 0, fd = 35, offset = 188416, len = 4096, advice = 4",12601321
'06:13:02.281546630,0.000074581,synthetic_host,syscall_entry_mprotect,2,curl,"pid = 11822, tid = 11857",ret = 0xF137E53BF000,1276004
'06:13:02.272965401,0.000000916,synthetic_host,syscall_entry_futex,3,lttng-runas,"pid = 14323, tid = 14330","ret = 0, arg = 248272627422064",9691637
'06:13:02.282239862,0.000002542,synthetic_host,syscall_entry_openat,3,curl,"pid = 14352, tid = 14352",ret = 0xE381159F0000,11573925
'06:13:02.233542538,0.000003333,synthetic_host,syscall_entry_rt_sigprocmask,2,sudo,"pid = 14339, tid = 14339",brk = 208097759838208,5168189
'06:13:02.264647998,0.000022292,synthetic_host,syscall_entry_ppoll,2,curl,"pid = 14345, tid = 14345","uaddr = 260299016648640, op = 129, val = 2147483647, utime = 0, uaddr2 = 0, val3 = 0",12475336
'06:13:02.231510175,0.000008250,synthetic_host,syscall_entry_openat,2,bash,"pid = 3154, tid = 3213","ret = 5, ubuf = 222501009492467, addr = 0, addr_len = 0",4085976
'06:13:02.282248570,0.000007125,synthetic_host,syscall_entry_rt_sigaction,3,gnome-shell,"pid = 11822, tid = 11868","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",13911052
'06:13:02.262722091,0.000001875,synthetic_host,syscall_entry_newfstatat,1,curl,"pid = 14348, tid = 14348","addr = 0x0, len = 4096, prot = 3, flags = 34, fd = -1, offset = 0",6231952
'06:13:02.236373170,0.000000584,synthetic_host,syscall_entry_set_tid_address,3,bash,"pid = 11822, tid = 11841","fd = 4, size = 3522, flags = 0, addr_len = 0",16401106
'06:13:02.284749253,0.000003042,synthetic_host,syscall_exit_read,3,curl,"pid = 14352, tid = 14352","EPOLLIN = 1, EPOLLPRI = 0, EPOLLOUT = 0, EPOLLERR = 0, padding = 0",15898896
'06:13:02.242668877,0.000000208,synthetic_host,syscall_exit_epoll_pwait,0,elasticsearchm,"pid = 14349, tid = 14349","ret = 0, statbuf = 281473988937536",5591396
'06:13:02.285477067,0.000001833,synthetic_host,syscall_entry_munmap,3,curl,"pid = 14352, tid = 14352","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",13350179
'06:13:02.237908129,0.000032416,synthetic_host,syscall_exit_newfstat,3,sudo,"pid = 14339, tid = 14339","addr = 0xE38115540000, len = 132616, prot = 5, flags = 2066, fd = 3, offset = 0",4185479
'06:13:02.287307435,0.000000500,synthetic_host,syscall_entry_mprotect,3,curl,"pid = 14351, tid = 14351","addr = 250143561195520, len = 24576",12357121
'06:13:02.240947715,0.000001875,synthetic_host,syscall_exit_set_tid_address,1,curl,"pid = 14348, tid = 14348","ret = 0, uaddr = 263701324637664, uaddr2 = 281473988940840",16634271
'06:13:02.264505335,0.000099706,synthetic_host,syscall_exit_munmap,1,curl,"pid = 14350, tid = 14350","addr = 247456647155712, len = 58320",6813778
'06:13:02.281675627,0.000011708,synthetic_host,syscall_exit_epoll_ctl,1,curl,"pid = 14350, tid = 14350","ret = 32, buf = 246916494305784",3985514
'06:13:02.249419322,0.000000542,synthetic_host,syscall_exit_close,0,lttng-consumerd,"pid = 14323, tid = 14332","uaddr = 194557001039528, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465336",15697012
'06:13:02.285643771,0.000004209,synthetic_host,syscall_entry_mprotect,3,curl,"pid = 14352, tid = 14352",ret = 0xFF4AB1E7F000,13749765
'06:13:02.252011961,0.000006958,synthetic_host,syscall_exit_read,2,curl,"pid = 14345, tid = 14345","ret = -110, uaddr = 246917793464184, uaddr2 = 0",13642237
'06:13:02.258800238,0.000012583,synthetic_host,syscall_exit_openat,1,gnome-shell,"pid = 14348, tid = 14348","addr = 0xFF4AB20CE000, len = 12288, prot = 3, flags = 2066, fd = 3, offset = 385024",5596504
'06:13:02.235155744,0.000002375,synthetic_host,syscall_exit_futex,2,sleep,"pid = 3154, tid = 3209","ret = 0, oact = 281474910860944",9171972
'06:13:02.274307198,0.000001958,synthetic_host,syscall_exit_sendmsg,1,lttng,"pid = 14341, tid = 14341",ret = 4096,11550324
'06:13:02.233683200,0.000002709,synthetic_host,syscall_entry_close,1,KMS thread,"pid = 4056, tid = 4056","fd = 35, offset = 192512, nbytes = 4096, flags = 2",7327198
'06:13:02.277476989,0.000000708,synthetic_host,syscall_exit_read,0,curl,"pid = 11757, tid = 11776","addr = 280696274014208, len = 12288",14738741
'06:13:02.232233031,0.000032958,synthetic_host,syscall_exit_ppoll,2,sudo,"pid = 4056, tid = 4056","sig = 21, act = 281474356451272, sigsetsize = 8",5947018
'06:13:02.227912438,0.000003750,synthetic_host,syscall_entry_ioctl,0,lttng-consumerd,"pid = 14323, tid = 14330","buf = 222501009261744, count = 48, flags = 0",4302576
'06:13:02.252384909,0.000007166,synthetic_host,syscall_exit_munmap,0,elasticsearchm,"pid = 11822, tid = 11860","ret = 14350, stat_addr = 281474078126672, ru = 0",2128090
'06:13:02.274287199,0.000002417,synthetic_host,syscall_entry_rt_sigaction,3,curl,"pid = 11822, tid = 11867","uaddr = 194557001039612, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572464968",9290453
'06:13:02.285519774,0.000000834,synthetic_host,syscall_entry_set_tid_address,3,curl,"pid = 14352, tid = 14352","ret = 0, uaddr = 267960195430336, uaddr2 = 0",11115949
'06:13:02.243517146,0.000007125,synthetic_host,syscall_exit_epoll_pwait,2,elasticsearchm,"pid = 14345, tid = 14345","uaddr = 194557001039896, op = 129, val = 1, utime = 0, uaddr2 = 0, val3 = 3572465704",16237132
'06:13:02.285077994,0.000000459,synthetic_host,syscall_entry_sendto,1,curl,"pid = 14350, tid = 14350","addr = 0xE3811690E000, len = 12288, prot = 3, flags = 2066, fd = 3, offset = 319488",13858253
'06:13:02.240991422,0.000026999,synthetic_host,syscall_exit_connect,0,Timer,"pid = 14349, tid = 14349","dfd = -100, filename = ""/lib/aarch64-linux-gnu/libpsl.so.5"", flags = 524288, mode = 0",5213137
'06:13:02.236033138,0.000001541,synthetic_host,syscall_entry_prlimit64,1,curl,"pid = 14348, tid = 14348","uaddr = 246917844007516, op = 137, val = 16931, utime = 246917138863456, uaddr2 = 0, val3 = 4294967295",6336425
'06:13:02.275955488,0.000006833,synthetic_host,syscall_entry_futex,3,gnome-shell,"pid = 11822, tid = 11867","ret = 0, fds_length = 0, overflow = 0, fds = [ ]",2645360
'06:13:02.274235450,0.000001125,synthetic_host,syscall_entry_timerfd_settime,2,sudo,"pid = 12529, tid = 12538","procname = ""bash"", pid = 14316, tid = 14316",13714898
'06:13:02.274067122,0.000000209,synthetic_host,syscall_exit_recvfrom,0,curl,"pid = 14351, tid = 14351","buf = 203053665260704, count = 48, flags = 0",13966013
'06:13:02.242949911,0.000000417,synthetic_host,syscall_exit_ioctl,1,curl,"pid = 11757, tid = 11776","ret = 0, uaddr = 267960194247692, uaddr2 = 203053665394872",15140819
'06:13:02.275959321,0.000003750,synthetic_host,syscall_exit_mmap,3,curl,"pid = 14352, tid = 14352","ret = 576, upeer_sockaddr = 246916502706648, upeer_addrlen = 246916502706640",14049026
'06:13:02.274431737,0.000000499,synthetic_host,syscall_exit_openat,3,gnome-shell,"pid = 14352, tid = 14352","filename = ""/usr/bin/curl"", argv = 0xAF0E85C89810, envp = 0xAF0E85C7E570",2526046
'06:13:02.274329448,0.000000666,synthetic_host,syscall_entry_rt_sigaction,2,KMS thread,"pid = 14345, tid = 14345","ret = 0, uaddr = 194557001039612, uaddr2 = 0",5745467
'06:13:02.236041179,0.000000792,synthetic_host,syscall_exit_newfstat,1,curl,"pid = 14339, tid = 14339",ret = 14348,7369903
'06:13:02.285513857,0.000010708,synthetic_host,syscall_entry_rt_sigprocmask,3,curl,"pid = 14351, tid = 14351",ret = 0xE38115591000,1675091
'06:13:02.261816282,0.000006833,synthetic_host,syscall_entry_futex,3,gnome-shell,"pid = 11822, tid = 11867","ret = 48, buf = 222501009261744, count = 48, flags = 0",11135976
'06:13:02.252416825,0.000050373,synthetic_host,syscall_exit_epoll_pwait,1,curl,"pid = 14339, tid = 14339","ret = 0, statbuf = 281474056592048",16537972
'06:13:02.235144661,0.000007874,synthetic_host,syscall_exit_ioctl,3,gnome-terminal-,"pid = 14314, tid = 14314","dfd = -100, filename = ""/usr/bin/sleep"", mode = 1",13048343
