"timestamp","time_elapsed","host_name","event_name","cpu_id","procname","process_details","kernel_details"
"'09:15:20.100410000","'0.000004000","synthetic-host","syscall_entry_pwrite64",3,"postgres","pid = 5432, tid = 5432","fd = 4, buf = 140732915042400, count = 128, offset = 0"
"'09:15:20.100411000","'0.000001000","synthetic-host","syscall_exit_pwrite64",3,"postgres","pid = 5432, tid = 5432","ret = 128"
"'09:15:20.100415000","'0.000004000","synthetic-host","syscall_entry_msync",4,"redis","pid = 4567, tid = 4567","addr = 140735728802800, len = 4096, flags = 0"
"'09:15:20.100416000","'0.000001000","synthetic-host","syscall_exit_msync",4,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100420000","'0.000004000","synthetic-host","syscall_entry_munlock",5,"redis","pid = 4567, tid = 4567","addr = 140735728802900, len = 4096"
"'09:15:20.100421000","'0.000001000","synthetic-host","syscall_exit_munlock",5,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100425000","'0.000004000","synthetic-host","syscall_entry_mincore",6,"redis","pid = 4567, tid = 4567","addr = 140735728803000, len = 8192, vec = 140735728803100"
"'09:15:20.100426000","'0.000001000","synthetic-host","syscall_exit_mincore",6,"redis","pid = 4567, tid = 4567","ret = 2"
"'09:15:20.100430000","'0.000004000","synthetic-host","syscall_entry_madvise",7,"redis","pid = 4567, tid = 4567","addr = 140735728803200, len = 4096, advice = 1"
"'09:15:20.100431000","'0.000001000","synthetic-host","syscall_exit_madvise",7,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100435000","'0.000004000","synthetic-host","syscall_entry_munlockall",0,"redis","pid = 4567, tid = 4567","---"
"'09:15:20.100436000","'0.000001000","synthetic-host","syscall_exit_munlockall",0,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100440000","'0.000004000","synthetic-host","syscall_entry_mbind",1,"redis","pid = 4567, tid = 4567","addr = 140735728803400, len = 4096, mode = 1, nodemask = 0, maxnode = 0, flags = 0"
"'09:15:20.100441000","'0.000001000","synthetic-host","syscall_exit_mbind",1,"redis","pid = 4567, tid = 4567","ret = -95"
"'09:15:20.100445000","'0.000004000","synthetic-host","syscall_entry_set_mempolicy",1,"redis","pid = 4567, tid = 4567","mode = 0, nodemask = 0x0, maxnode = 0"
"'09:15:20.100446000","'0.000001000","synthetic-host","syscall_exit_set_mempolicy",1,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100450000","'0.000004000","synthetic-host","syscall_entry_get_mempolicy",2,"redis","pid = 4567, tid = 4567","policy = 0x0, nodemask = 140735728803600, maxnode = 0, flags = 0"
"'09:15:20.100451000","'0.000001000","synthetic-host","syscall_exit_get_mempolicy",2,"redis","pid = 4567, tid = 4567","ret = 0"
"'09:15:20.100455000","'0.000004000","synthetic-host","syscall_entry_migrate_pages",3,"redis","pid = 4567, tid = 4567","pid = 0, old_nodes = 140735728803700, new_nodes = 140735728803800, maxnode = 0"
"'09:15:20.100456000","'0.000001000","synthetic-host","syscall_exit_migrate_pages",3,"redis","pid = 4567, tid = 4567","ret = -95"
"'09:15:20.100460000","'0.000004000","synthetic-host","syscall_entry_fallocate",4,"postgres","pid = 5432, tid = 5432","fd = 4, mode = 0, offset = 0, len = 8192"
"'09:15:20.100461000","'0.000001000","synthetic-host","syscall_exit_fallocate",4,"postgres","pid = 5432, tid = 5432","ret = 0"
"'09:15:20.100465000","'0.000004000","synthetic-host","syscall_entry_timer_create",5,"cron","pid = 11000, tid = 11000","clockid = 1, evp = 140732915042400, timerid = 140732915042300"
"'09:15:20.100466000","'0.000001000","synthetic-host","syscall_exit_timer_create",5,"cron","pid = 11000, tid = 11000","ret = 0"
"'09:15:20.100470000","'0.000004000","synthetic-host","syscall_entry_timer_delete",5,"cron","pid = 11000, tid = 11000","timerid = 140732915042300"
"'09:15:20.100471000","'0.000001000","synthetic-host","syscall_exit_timer_delete",5,"cron","pid = 11000, tid = 11000","ret = 0"
"'09:15:20.100475000","'0.000004000","synthetic-host","syscall_entry_io_getevents",6,"postgres","pid = 5432, tid = 5432","ctx_id = 1, min_nr = 1, nr = 2, events = 140732915042500, timeout = 0x0"
"'09:15:20.100476000","'0.000001000","synthetic-host","syscall_exit_io_getevents",6,"postgres","pid = 5432, tid = 5432","ret = 1"
"'09:15:20.100480000","'0.000004000","synthetic-host","syscall_entry_io_submit",6,"postgres","pid = 5432, tid = 5432","ctx_id = 1, nr = 1, iocb = 140732915042600"
"'09:15:20.100481000","'0.000001000","synthetic-host","syscall_exit_io_submit",6,"postgres","pid = 5432, tid = 5432","ret = 1"
"'09:15:20.100485000","'0.000004000","synthetic-host","syscall_entry_capget",7,"systemd","pid = 2340, tid = 2340","header = 140732915042700, data = 140732915042800"
"'09:15:20.100486000","'0.000001000","synthetic-host","syscall_exit_capget",7,"systemd","pid = 2340, tid = 2340","ret = 0"
"'09:15:20.100490000","'0.000004000","synthetic-host","syscall_entry_capset",7,"systemd","pid = 2340, tid = 2340","header = 140732915042900, data = 140732915043000"
"'09:15:20.100491000","'0.000001000","synthetic-host","syscall_exit_capset",7,"systemd","pid = 2340, tid = 2340","ret = 0"
"'12:00:00.100000123","'0.000000523","synthetic-host","syscall_entry_openat",3,"nginx","pid = 1423, tid = 1423","dfd = -100, filename = /etc/nginx/nginx.conf, flags = 0, mode = 0"
"'12:00:00.100001456","'0.000001333","synthetic-host","syscall_exit_openat",3,"nginx","pid = 1423, tid = 1423","ret = 5"
"'12:00:00.100002789","'0.000001333","synthetic-host","syscall_entry_read",3,"nginx","pid = 1423, tid = 1423","fd = 5, count = 1024"
"'12:00:00.100003912","'0.000001123","synthetic-host","syscall_exit_read",3,"nginx","pid = 1423, tid = 1423","ret = 512, buf = 140735193388336"
"'12:00:00.100005234","'0.000001322","synthetic-host","syscall_entry_write",6,"systemd","pid = 2017, tid = 2017","fd = 1, buf = 140735193388848, count = 64"
"'12:00:00.100006789","'0.000001555","synthetic-host","syscall_exit_write",6,"systemd","pid = 2017, tid = 2017","ret = 64"
"'12:00:00.100008123","'0.000001334","synthetic-host","syscall_entry_close",1,"sshd","pid = 3421, tid = 3421","fd = 3"
"'12:00:00.100009456","'0.000001333","synthetic-host","syscall_exit_close",1,"sshd","pid = 3421, tid = 3421","ret = 0"
"'12:00:00.100010789","'0.000001333","synthetic-host","syscall_entry_socket",2,"elasticsearch","pid = 4123, tid = 4123","family = 2, type = 1, protocol = 0"
"'12:00:00.100011912","'0.000001123","synthetic-host","syscall_exit_socket",2,"elasticsearch","pid = 4123, tid = 4123","ret = 6"
"'12:00:00.100013234","'0.000001322","synthetic-host","syscall_entry_connect",2,"elasticsearch","pid = 4123, tid = 4123","fd = 6, uservaddr = 140735193389560, addrlen = 16"
"'12:00:00.100014567","'0.000001333","synthetic-host","syscall_exit_connect",2,"elasticsearch","pid = 4123, tid = 4123","ret = 0"
"'12:00:00.100015890","'0.000001323","synthetic-host","syscall_entry_accept",4,"elasticsearch","pid = 4123, tid = 4124","fd = 6, addr = 140735193400000, addrlen = 140735193400008"
"'12:00:00.100017213","'0.000001323","synthetic-host","syscall_exit_accept",4,"elasticsearch","pid = 4123, tid = 4124","ret = 7, peer = 140735193400000, peer_addrlen = 140735193400008"
"'12:00:00.100018456","'0.000001243","synthetic-host","syscall_entry_bind",4,"postgres","pid = 5234, tid = 5234","fd = 7, addr = 140735193410000, addrlen = 16"
"'12:00:00.100019789","'0.000001333","synthetic-host","syscall_exit_bind",4,"postgres","pid = 5234, tid = 5234","ret = 0"
"'12:00:00.100021123","'0.000001334","synthetic-host","syscall_entry_setsockopt",5,"postgres","pid = 5234, tid = 5234","fd = 7, level = 1, optname = 2, optval = 140735193412000, optlen = 4"
"'12:00:00.100022456","'0.000001333","synthetic-host","syscall_exit_setsockopt",5,"postgres","pid = 5234, tid = 5234","ret = 0"
"'12:00:00.100023789","'0.000001333","synthetic-host","syscall_entry_getsockopt",5,"postgres","pid = 5234, tid = 5234","fd = 7, level = 1, optname = 2, optlen = 4"
"'12:00:00.100025123","'0.000001334","synthetic-host","syscall_exit_getsockopt",5,"postgres","pid = 5234, tid = 5234","ret = 0, optval = 1, optlen = 4"
"'12:00:00.100026456","'0.000001333","synthetic-host","syscall_entry_epoll_ctl",6,"docker","pid = 6345, tid = 6345","epfd = 5, op_enum = ( EPOLL_CTL_ADD : 1 ), fd = 7, event = { events = 1, data = 7 }"
"'12:00:00.100027789","'0.000001333","synthetic-host","syscall_exit_epoll_ctl",6,"docker","pid = 6345, tid = 6345","ret = 0"
"'12:00:00.100029123","'0.000001334","synthetic-host","syscall_entry_epoll_wait",6,"docker","pid = 6345, tid = 6345","epfd = 5, events = 0x7ffdf123, maxevents = 10, timeout = 100"
"'12:00:00.100030456","'0.000001333","synthetic-host","syscall_exit_epoll_wait",6,"docker","pid = 6345, tid = 6345","ret = 1, events = 0x7ffdf123"
"'12:00:00.100031789","'0.000001333","synthetic-host","syscall_entry_fcntl",0,"docker","pid = 6345, tid = 6345","fd = 5, cmd = 3, arg = 0"
"'12:00:00.100033123","'0.000001334","synthetic-host","syscall_exit_fcntl",0,"docker","pid = 6345, tid = 6345","ret = 5"
"'12:00:00.100034456","'0.000001333","synthetic-host","syscall_entry_ioctl",0,"mysqld","pid = 7456, tid = 7456","fd = 4, cmd = 21509, arg = 140735193420000"
"'12:00:00.100035789","'0.000001333","synthetic-host","syscall_exit_ioctl",0,"mysqld","pid = 7456, tid = 7456","ret = 0"
"'12:00:00.100037123","'0.000001334","synthetic-host","syscall_entry_mmap",1,"java","pid = 8567, tid = 8567","addr = 0, len = 4096, prot = 3, flags = 34, fd = -1, offset = 0"
"'12:00:00.100038456","'0.000001333","synthetic-host","syscall_exit_mmap",1,"java","pid = 8567, tid = 8567","ret = 140735193430000"
"'12:00:00.100039789","'0.000001333","synthetic-host","syscall_entry_mprotect",1,"java","pid = 8567, tid = 8567","start = 140735193430000, len = 8192, prot = 1"
"'12:00:00.100041123","'0.000001334","synthetic-host","syscall_exit_mprotect",1,"java","pid = 8567, tid = 8567","ret = 0"
"'12:00:00.100042456","'0.000001333","synthetic-host","syscall_entry_munmap",1,"java","pid = 8567, tid = 8567","addr = 140735193430000, len = 4096"
"'12:00:00.100043789","'0.000001333","synthetic-host","syscall_exit_munmap",1,"java","pid = 8567, tid = 8567","ret = 0"
"'12:00:00.100045123","'0.000001334","synthetic-host","syscall_entry_brk",5,"python3","pid = 9678, tid = 9678","brk = 0x556f8d2f0000"
"'12:00:00.100046456","'0.000001333","synthetic-host","syscall_exit_brk",5,"python3","pid = 9678, tid = 9678","ret = 0x556f8d2f0000"
"'12:00:00.100047789","'0.000001333","synthetic-host","syscall_entry_clone",2,"python3","pid = 9678, tid = 9678","flags = 0x402000, newsp = 0, parent_tid = 0, child_tid = 0"
"'12:00:00.100049123","'0.000001334","synthetic-host","syscall_exit_clone",2,"python3","pid = 9678, tid = 9678","ret = 9680"
"'12:00:00.100050456","'0.000001333","synthetic-host","syscall_entry_execve",2,"python3","pid = 9680, tid = 9680","filename = /usr/bin/rsync, argv = 0x7ffd8c000, envp = 0x7ffd8bf00"
"'12:00:00.100051789","'0.000001333","synthetic-host","syscall_exit_execve",2,"rsync","pid = 9680, tid = 9680","ret = 0"
"'12:00:00.100053123","'0.000001334","synthetic-host","syscall_exit_getpid",0,"git","pid = 10789, tid = 10789","ret = 10789"
"'12:00:00.100054456","'0.000001333","synthetic-host","syscall_entry_getrandom",0,"git","pid = 10789, tid = 10789","buf = 140735193441000, count = 16, flags = 0"
"'12:00:00.100055789","'0.000001333","synthetic-host","syscall_exit_getrandom",0,"git","pid = 10789, tid = 10789","ret = 16, buf = 140735193441000"
"'12:00:00.100057123","'0.000001334","synthetic-host","syscall_entry_futex",3,"git","pid = 10789, tid = 10789","uaddr = 140735193450000, op = 0, val = 1, utime = 0, uaddr2 = 0, val3 = 0"
"'12:00:00.100058456","'0.000001333","synthetic-host","syscall_exit_futex",3,"git","pid = 10789, tid = 10789","ret = 0"
"'12:00:00.100059789","'0.000001333","synthetic-host","syscall_entry_lseek",4,"node","pid = 11890, tid = 11890","fd = 3, offset = 0, whence = 2"
"'12:00:00.100061123","'0.000001334","synthetic-host","syscall_exit_lseek",4,"node","pid = 11890, tid = 11890","ret = 1280"
"'12:00:00.100062456","'0.000001333","synthetic-host","syscall_entry_getdents64",4,"node","pid = 11890, tid = 11890","fd = 3, count = 4096"
"'12:00:00.100063789","'0.000001333","synthetic-host","syscall_exit_getdents64",4,"node","pid = 11890, tid = 11890","ret = 192, dirent = 140735193460000"
"'12:00:00.100065123","'0.000001334","synthetic-host","syscall_entry_stat",5,"bash","pid = 12901, tid = 12901","filename = /home/user/.bashrc, statbuf = 140735193470000"
"'12:00:00.100066456","'0.000001333","synthetic-host","syscall_exit_stat",5,"bash","pid = 12901, tid = 12901","ret = 0"
"'12:00:00.100067789","'0.000001333","synthetic-host","syscall_entry_unlink",5,"bash","pid = 12901, tid = 12901","filename = temp.txt"
"'12:00:00.100069123","'0.000001334","synthetic-host","syscall_exit_unlink",5,"bash","pid = 12901, tid = 12901","ret = 0"
"'12:00:00.100070456","'0.000001333","synthetic-host","syscall_entry_chmod",6,"bash","pid = 12901, tid = 12901","filename = script.sh, mode = 4755"
"'12:00:00.100071789","'0.000001333","synthetic-host","syscall_exit_chmod",6,"bash","pid = 12901, tid = 12901","ret = 0"
"'12:00:00.100073123","'0.000001334","synthetic-host","syscall_entry_chown",6,"bash","pid = 12901, tid = 12901","filename = data.db, owner = 1000, group = 1000"
"'12:00:00.100074456","'0.000001333","synthetic-host","syscall_exit_chown",6,"bash","pid = 12901, tid = 12901","ret = 0"
"'12:00:00.100075789","'0.000001333","synthetic-host","syscall_entry_rename",7,"wget","pid = 13912, tid = 13912","oldname = file1.txt, newname = file2.txt"
"'12:00:00.100077123","'0.000001334","synthetic-host","syscall_exit_rename",7,"wget","pid = 13912, tid = 13912","ret = 0"
"'12:00:00.100078456","'0.000001333","synthetic-host","syscall_entry_mkdir",7,"wget","pid = 13912, tid = 13912","pathname = download, mode = 0755"
"'12:00:00.100079789","'0.000001333","synthetic-host","syscall_exit_mkdir",7,"wget","pid = 13912, tid = 13912","ret = 0"
"'12:00:00.100081123","'0.000001334","synthetic-host","syscall_entry_rmdir",0,"wget","pid = 13912, tid = 13912","pathname = olddir"
"'12:00:00.100082456","'0.000001333","synthetic-host","syscall_exit_rmdir",0,"wget","pid = 13912, tid = 13912","ret = 0"
"'12:00:00.100083789","'0.000001333","synthetic-host","syscall_entry_poll",1,"redis-server","pid = 14923, tid = 14923","fds = 0x7ffdff00, nfds = 3, timeout = 1000"
"'12:00:00.100085123","'0.000001334","synthetic-host","syscall_exit_poll",1,"redis-server","pid = 14923, tid = 14923","ret = 1"
"'12:00:00.100086456","'0.000001333","synthetic-host","syscall_entry_select",1,"redis-server","pid = 14923, tid = 14923","nfds = 3, readfds = 0x7ffdfe00, writefds = 0x0, exceptfds = 0x0, timeout = 0"
"'12:00:00.100087789","'0.000001333","synthetic-host","syscall_exit_select",1,"redis-server","pid = 14923, tid = 14923","ret = 0"
"'12:00:00.100089123","'0.000001334","synthetic-host","syscall_entry_sendto",2,"curl","pid = 15934, tid = 15934","fd = 4, buf = 140735193480000, len = 128, flags = 0, addr = 0, addrlen = 0"
"'12:00:00.100090456","'0.000001333","synthetic-host","syscall_exit_sendto",2,"curl","pid = 15934, tid = 15934","ret = 128"
"'12:00:00.100091789","'0.000001333","synthetic-host","syscall_entry_recvfrom",2,"curl","pid = 15934, tid = 15934","fd = 4, buf = 140735193480128, len = 256, flags = 0, addr = 0, addrlen = 0"
"'12:00:00.100093123","'0.000001334","synthetic-host","syscall_exit_recvfrom",2,"curl","pid = 15934, tid = 15934","ret = 256, buf = 140735193480128"
"'12:00:00.100094456","'0.000001333","synthetic-host","syscall_entry_sendmsg",3,"curl","pid = 15934, tid = 15934","fd = 4, msg = 0x7ffe1234, flags = 0"
"'12:00:00.100095789","'0.000001333","synthetic-host","syscall_exit_sendmsg",3,"curl","pid = 15934, tid = 15934","ret = 64"
"'12:00:00.100097123","'0.000001334","synthetic-host","syscall_entry_recvmsg",3,"curl","pid = 15934, tid = 15934","fd = 4, msg = 0x7ffe1234, flags = 0"
"'12:00:00.100098456","'0.000001333","synthetic-host","syscall_exit_recvmsg",3,"curl","pid = 15934, tid = 15934","ret = 64, msg = 0x7ffe1234"
"'12:00:00.100099789","'0.000001333","synthetic-host","syscall_entry_shutdown",4,"rsync","pid = 16845, tid = 16845","fd = 5, how = 2"
"'12:00:00.100101123","'0.000001334","synthetic-host","syscall_exit_shutdown",4,"rsync","pid = 16845, tid = 16845","ret = 0"
"'12:00:00.100102456","'0.000001333","synthetic-host","syscall_entry_timerfd_settime",5,"python3","pid = 17856, tid = 17856","ufd = 10, flags = 0, new_value = 0x7ffeabcd, old_value = 0x0"
"'12:00:00.100103789","'0.000001333","synthetic-host","syscall_exit_timerfd_settime",5,"python3","pid = 17856, tid = 17856","ret = 0"
"'12:00:00.100105123","'0.000001334","synthetic-host","syscall_entry_eventfd2",6,"node","pid = 18967, tid = 18967","initval = 1, flags = 0"
"'12:00:00.100106456","'0.000001333","synthetic-host","syscall_exit_eventfd2",6,"node","pid = 18967, tid = 18967","ret = 11"
"'12:00:00.100107789","'0.000001333","synthetic-host","syscall_entry_pipe",7,"bash","pid = 19978, tid = 19978","pipefd = [9,10]"
"'12:00:00.100109123","'0.000001334","synthetic-host","syscall_exit_pipe",7,"bash","pid = 19978, tid = 19978","ret = 0"
"'12:00:00.100110456","'0.000001333","synthetic-host","syscall_entry_dup2",0,"bash","pid = 19978, tid = 19978","oldfd = 9, newfd = 3"
"'12:00:00.100111789","'0.000001333","synthetic-host","syscall_exit_dup2",0,"bash","pid = 19978, tid = 19978","ret = 3"
"'12:00:00.100113123","'0.000001334","synthetic-host","syscall_entry_rt_sigaction",1,"sshd","pid = 21089, tid = 21089","sig = 15, act = 0x7fffabcdef, sigsetsize = 8"
"'12:00:00.100114456","'0.000001333","synthetic-host","syscall_exit_rt_sigaction",1,"sshd","pid = 21089, tid = 21089","ret = 0, oact = 0x0"
"'12:00:00.100115789","'0.000001333","synthetic-host","syscall_entry_rt_sigprocmask",2,"sshd","pid = 21089, tid = 21090","how = 1, nset = 0x7fffabcde000, sigsetsize = 8"
"'12:00:00.100117123","'0.000001334","synthetic-host","syscall_exit_rt_sigprocmask",2,"sshd","pid = 21089, tid = 21090","ret = 0, oset = 0x0"
"'12:00:00.100118456","'0.000001333","synthetic-host","syscall_entry_prlimit64",3,"redis-server","pid = 22345, tid = 22345","pid = 0, resource = 0, new_rlim = 0x0"
"'12:00:00.100119789","'0.000001333","synthetic-host","syscall_exit_prlimit64",3,"redis-server","pid = 22345, tid = 22345","ret = 0, old_rlim = 0x7fff00000000"
"'12:00:00.100121123","'0.000001334","synthetic-host","syscall_entry_clock_nanosleep",4,"sleep","pid = 23456, tid = 23456","which_clock = 0, flags = 0, rqtp = 0x7fffabc000"
"'12:00:00.100122456","'0.000001333","synthetic-host","syscall_exit_clock_nanosleep",4,"sleep","pid = 23456, tid = 23456","ret = 0"
"'12:00:00.100123789","'0.000001333","synthetic-host","syscall_entry_gettimeofday",5,"zsh","pid = 24567, tid = 24567","tv = 0x7fffaaaa000, tz = 0x0"
"'12:00:00.100125123","'0.000001334","synthetic-host","syscall_exit_gettimeofday",5,"zsh","pid = 24567, tid = 24567","ret = 0, tv = 0x7fffaaaa000"
"'12:00:00.100126456","'0.000001333","synthetic-host","syscall_entry_getcwd",5,"zsh","pid = 24567, tid = 24567","buf = 0x7fffbbbb000, size = 4096"
"'12:00:00.100127789","'0.000001333","synthetic-host","syscall_exit_getcwd",5,"zsh","pid = 24567, tid = 24567","ret = 18, buf = 0x7fffbbbb000"
"'12:00:00.100129123","'0.000001334","synthetic-host","syscall_entry_mkdirat",6,"apache2","pid = 25678, tid = 25678","dfd = AT_FDCWD, pathname = /var/www/html/newsite, mode = 0755"
"'12:00:00.100130456","'0.000001333","synthetic-host","syscall_exit_mkdirat",6,"apache2","pid = 25678, tid = 25678","ret = 0"
"'12:00:00.100131789","'0.000001333","synthetic-host","syscall_entry_exit_group",0,"apache2","pid = 25678, tid = 25678","error_code = 0"
"'12:34:56.100000000","'0.000001234","synthetic-host","syscall_entry_openat",3,"nginx","pid = 1056, tid = 1056","dfd = -100, filename = /etc/nginx/nginx.conf, flags = 524288, mode = 0"
"'12:34:56.100002000","'0.000001234","synthetic-host","syscall_exit_openat",3,"nginx","pid = 1056, tid = 1056","ret = 3"
"'12:34:56.100003500","'0.000000750","synthetic-host","syscall_entry_fstat",3,"nginx","pid = 1056, tid = 1056","fd = 3, statbuf = 139847453638784"
"'12:34:56.100004250","'0.000000750","synthetic-host","syscall_exit_fstat",3,"nginx","pid = 1056, tid = 1056","ret = 0"
"'12:34:56.100010000","'0.000005750","synthetic-host","syscall_entry_mmap",3,"nginx","pid = 1056, tid = 1056","addr = 0x0, len = 4096, prot = 3, flags = 34, fd = -1, offset = 0"
"'12:34:56.100015500","'0.000005500","synthetic-host","syscall_exit_mmap",3,"nginx","pid = 1056, tid = 1056","ret = 0x7f9c9c000000"
"'12:34:56.100016000","'0.000000500","synthetic-host","syscall_entry_brk",3,"nginx","pid = 1056, tid = 1056","brk = 140735763547520"
"'12:34:56.100016750","'0.000000750","synthetic-host","syscall_exit_brk",3,"nginx","pid = 1056, tid = 1056","ret = 140735763547520"
"'12:34:56.100020000","'0.000003250","synthetic-host","syscall_entry_accept",2,"systemd","pid = 1200, tid = 1205","fd = 12, upeer_sockaddr = 140735763600000, upeer_addrlen = 8"
"'12:34:56.100021500","'0.000001500","synthetic-host","syscall_exit_accept",2,"systemd","pid = 1200, tid = 1205","ret = 13, upeer_sockaddr = 140735763600000, upeer_addrlen = 8"
"'12:34:56.100030000","'0.000008500","synthetic-host","syscall_entry_read",2,"systemd","pid = 1200, tid = 1205","fd = 13, count = 256"
"'12:34:56.100031200","'0.000001200","synthetic-host","syscall_exit_read",2,"systemd","pid = 1200, tid = 1205","ret = 128, buf = 140735763600256"
"'12:34:56.100035000","'0.000003800","synthetic-host","syscall_entry_write",2,"systemd","pid = 1200, tid = 1205","fd = 1, buf = 140735763600512, count = 64"
"'12:34:56.100036000","'0.000001000","synthetic-host","syscall_exit_write",2,"systemd","pid = 1200, tid = 1205","ret = 64"
"'12:34:56.100100000","'0.000064000","synthetic-host","syscall_entry_connect",1,"sshd","pid = 2345, tid = 2345","fd = 3, uservaddr = 140735763601000, addrlen = 16"
"'12:34:56.100102500","'0.000002500","synthetic-host","syscall_exit_connect",1,"sshd","pid = 2345, tid = 2345","ret = 0"
"'12:34:56.100110000","'0.000007500","synthetic-host","syscall_entry_setsockopt",1,"sshd","pid = 2345, tid = 2345","fd = 3, level = 1, optname = 2, optval = 1, optlen = 4"
"'12:34:56.100111000","'0.000001000","synthetic-host","syscall_exit_setsockopt",1,"sshd","pid = 2345, tid = 2345","ret = 0"
"'12:34:56.100120000","'0.000009000","synthetic-host","syscall_entry_getsockopt",1,"sshd","pid = 2345, tid = 2345","fd = 3, level = 1, optname = 2, optlen = 4"
"'12:34:56.100121000","'0.000001000","synthetic-host","syscall_exit_getsockopt",1,"sshd","pid = 2345, tid = 2345","ret = 0, optval = 1, optlen = 4"
"'12:34:56.100130000","'0.000009000","synthetic-host","syscall_entry_ioctl",4,"bash","pid = 4500, tid = 4500","fd = 0, cmd = 21509, arg = 140735763602000"
"'12:34:56.100130500","'0.000000500","synthetic-host","syscall_exit_ioctl",4,"bash","pid = 4500, tid = 4500","ret = 0, arg = 140735763602000"
"'12:34:56.100135000","'0.000004500","synthetic-host","syscall_entry_munmap",4,"bash","pid = 4500, tid = 4500","addr = 140735763600000, len = 8192"
"'12:34:56.100136000","'0.000001000","synthetic-host","syscall_exit_munmap",4,"bash","pid = 4500, tid = 4500","ret = 0"
"'12:34:56.100150000","'0.000014000","synthetic-host","syscall_entry_getpid",0,"curl","pid = 6789, tid = 6789",""
"'12:34:56.100151000","'0.000001000","synthetic-host","syscall_exit_getpid",0,"curl","pid = 6789, tid = 6789","ret = 6789"
"'12:34:56.100160000","'0.000009000","synthetic-host","syscall_entry_recvfrom",2,"curl","pid = 6789, tid = 6789","fd = 5, size = 1024, flags = 0, addr_len = 0"
"'12:34:56.100161000","'0.000001000","synthetic-host","syscall_exit_recvfrom",2,"curl","pid = 6789, tid = 6789","ret = -11, ubuf = 140735763603024, addr = 0, addr_len = 0"
"'12:34:56.100200000","'0.000039000","synthetic-host","syscall_entry_sendto",2,"curl","pid = 6789, tid = 6789","fd = 5, buff = 140735763603280, len = 128, flags = 0, addr = 0, addr_len = 0"
"'12:34:56.100201500","'0.000001500","synthetic-host","syscall_exit_sendto",2,"curl","pid = 6789, tid = 6789","ret = 128"
"'12:34:56.100300000","'0.000098500","synthetic-host","syscall_entry_socket",1,"wget","pid = 8123, tid = 8123","family = 2, type = 1, protocol = 0"
"'12:34:56.100301000","'0.000001000","synthetic-host","syscall_exit_socket",1,"wget","pid = 8123, tid = 8123","ret = 4"
"'12:34:56.100305000","'0.000004000","synthetic-host","syscall_entry_setsockopt",1,"wget","pid = 8123, tid = 8123","fd = 4, level = 6, optname = 1, optval = 1, optlen = 4"
"'12:34:56.100306000","'0.000001000","synthetic-host","syscall_exit_setsockopt",1,"wget","pid = 8123, tid = 8123","ret = 0"
"'12:34:56.100310000","'0.000004000","synthetic-host","syscall_entry_connect",1,"wget","pid = 8123, tid = 8123","fd = 4, uservaddr = 140735763603600, addrlen = 16"
"'12:34:56.100315000","'0.000005000","synthetic-host","syscall_exit_connect",1,"wget","pid = 8123, tid = 8123","ret = -115"
"'12:34:56.100320000","'0.000005000","synthetic-host","syscall_entry_read",1,"wget","pid = 8123, tid = 8123","fd = 4, count = 512"
"'12:34:56.100321000","'0.000001000","synthetic-host","syscall_exit_read",1,"wget","pid = 8123, tid = 8123","ret = 256, buf = 140735763603784"
"'12:34:56.100330000","'0.000009000","synthetic-host","syscall_entry_write",1,"wget","pid = 8123, tid = 8123","fd = 1, buf = 140735763603912, count = 256"
"'12:34:56.100331000","'0.000001000","synthetic-host","syscall_exit_write",1,"wget","pid = 8123, tid = 8123","ret = 256"
"'12:34:56.101000000","'0.000669000","synthetic-host","syscall_entry_futex",5,"elasticsearch","pid = 15890, tid = 15895","uaddr = 140735763620000, op = 0, val = 1, utime = 0, uaddr2 = 0, val3 = 0"
"'12:34:56.101002500","'0.000002500","synthetic-host","syscall_exit_futex",5,"elasticsearch","pid = 15890, tid = 15895","ret = 0, uaddr = 140735763620000, uaddr2 = 0"
"'12:34:56.101010000","'0.000007500","synthetic-host","syscall_entry_epoll_wait",5,"elasticsearch","pid = 15890, tid = 15895","epfd = 6, events = 1024, timeout = -1"
"'12:34:56.101011500","'0.000001500","synthetic-host","syscall_exit_epoll_wait",5,"elasticsearch","pid = 15890, tid = 15895","ret = 0"
"'12:34:56.101020000","'0.000008500","synthetic-host","syscall_entry_pipe",6,"journalctl","pid = 3000, tid = 3000","fds = 140735763621000"
"'12:34:56.101020500","'0.000000500","synthetic-host","syscall_exit_pipe",6,"journalctl","pid = 3000, tid = 3000","ret = 0, fds = 140735763621000"
"'12:34:56.101030000","'0.000009500","synthetic-host","syscall_entry_dup",6,"journalctl","pid = 3000, tid = 3000","oldfd = 1"
"'12:34:56.101031000","'0.000001000","synthetic-host","syscall_exit_dup",6,"journalctl","pid = 3000, tid = 3000","ret = 4"
"'12:34:56.101040000","'0.000009000","synthetic-host","syscall_entry_clone",0,"bash","pid = 4500, tid = 4500","flags = 120, newsp = 0, parent_tid = 0, child_tid = 0"
