"timestamp","time_elapsed","host_name","event_name","cpu_id","procname","process_details","kernel_details"
"'12:00:00.100092400","'0.000001100","synthetic-host","syscall_entry_setsockopt",4,"postgres","pid = 4567, tid = 4567","fd = 4, level = 6, optname = 2, optval = 281474976711500, optlen = 4"
"'12:00:00.100093550","'0.000001150","synthetic-host","syscall_exit_setsockopt",4,"postgres","pid = 4567, tid = 4567","ret = 0"
"'12:00:00.100094650","'0.000001100","synthetic-host","syscall_entry_dup",5,"lttng-consumerd","pid = 14323, tid = 14330","oldfd = 4"
"'12:00:00.100095800","'0.000001150","synthetic-host","syscall_exit_dup",5,"lttng-consumerd","pid = 14323, tid = 14330","ret = 36"
"'12:00:00.100096900","'0.000001100","synthetic-host","syscall_entry_dup2",5,"lttng-consumerd","pid = 14323, tid = 14330","oldfd = 36, newfd = 5"
"'12:00:00.100098050","'0.000001150","synthetic-host","syscall_exit_dup2",5,"lttng-consumerd","pid = 14323, tid = 14330","ret = 5"
"'12:00:00.100099150","'0.000001100","synthetic-host","syscall_entry_dup3",5,"lttng-consumerd","pid = 14323, tid = 14330","oldfd = 5, newfd = 37, flags = 0"
"'12:00:00.100100300","'0.000001150","synthetic-host","syscall_exit_dup3",5,"lttng-consumerd","pid = 14323, tid = 14330","ret = 37"
"'12:00:00.100101400","'0.000001100","synthetic-host","syscall_entry_pipe",6,"data-loop.0","pid = 2932, tid = 2972","pipefd = 281474976711600"
"'12:00:00.100102550","'0.000001150","synthetic-host","syscall_exit_pipe",6,"data-loop.0","pid = 2932, tid = 2972","ret = 0"
"'12:00:00.100103650","'0.000001100","synthetic-host","syscall_entry_pipe2",6,"data-loop.0","pid = 2932, tid = 2972","pipefd = 281474976711608, flags = 1"
"'12:00:00.100104800","'0.000001150","synthetic-host","syscall_exit_pipe2",6,"data-loop.0","pid = 2932, tid = 2972","ret = 0"
"'12:00:00.100105900","'0.000001100","synthetic-host","syscall_entry_getcwd",7,"bash","pid = 2000, tid = 2000","buf = 222501009263500, size = 4096"
"'12:00:00.100107050","'0.000001150","synthetic-host","syscall_exit_getcwd",7,"bash","pid = 2000, tid = 2000","ret = 32"
"'12:00:00.100108150","'0.000001100","synthetic-host","syscall_entry_unlink",7,"bash","pid = 2001, tid = 2001","pathname = 281474976711700"
"'12:00:00.100109300","'0.000001150","synthetic-host","syscall_exit_unlink",7,"bash","pid = 2001, tid = 2001","ret = 0"
"'12:00:00.100110400","'0.000001100","synthetic-host","syscall_entry_rmdir",0,"bash","pid = 2001, tid = 2001","pathname = 281474976711800"
"'12:00:00.100111550","'0.000001150","synthetic-host","syscall_exit_rmdir",0,"bash","pid = 2001, tid = 2001","ret = -16"
"'12:00:00.000010000","'0.000000503","synthetic-host","syscall_entry_open",1,"nginx","pid = 1100, tid = 1103","filename = 281470000000010, flags = 0x202, mode = 0644"
"'12:00:00.000015000","'0.000000505","synthetic-host","syscall_exit_open",1,"nginx","pid = 1100, tid = 1103","ret = 4"
"'12:00:00.000020000","'0.000000506","synthetic-host","syscall_entry_close",2,"systemd","pid = 1200, tid = 1206","fd = 5"
"'12:00:00.000025000","'0.000000508","synthetic-host","syscall_exit_close",2,"systemd","pid = 1200, tid = 1206","ret = 0"
"'12:00:00.000030000","'0.000000509","synthetic-host","syscall_entry_read",3,"sshd","pid = 1300, tid = 1302","fd = 6, buf = 281475000000060, count = 128"
"'12:00:00.000035000","'0.000000511","synthetic-host","syscall_exit_read",3,"sshd","pid = 1300, tid = 1302","ret = 64, buf = 281475000000060"
"'12:00:00.000040000","'0.000000512","synthetic-host","syscall_entry_write",4,"elasticsearch","pid = 1400, tid = 1405","fd = 7, buf = 281476000000080, count = 256"
"'12:00:00.000045000","'0.000000514","synthetic-host","syscall_exit_write",4,"elasticsearch","pid = 1400, tid = 1405","ret = 256"
"'12:00:00.000050000","'0.000000515","synthetic-host","syscall_entry_connect",5,"curl","pid = 1500, tid = 1501","fd = 8, sockaddr = 140737488337268, addrlen = 16"
"'12:00:00.000055000","'0.000000517","synthetic-host","syscall_exit_connect",5,"curl","pid = 1500, tid = 1501","ret = -115"
"'12:00:00.000060000","'0.000000518","synthetic-host","syscall_entry_accept",6,"wget","pid = 1600, tid = 1604","fd = 3, upeer_sockaddr = 281477000000180, upeer_addrlen = 281477000000200"
"'12:00:00.000065000","'0.000000520","synthetic-host","syscall_exit_accept",6,"wget","pid = 1600, tid = 1604","ret = 5, upeer_sockaddr = 281477000000180, upeer_addrlen = 281477000000200"
"'12:00:00.000070000","'0.000000521","synthetic-host","syscall_entry_sendto",7,"python3","pid = 1700, tid = 1700","fd = 10, buff = 281478000000280, len = 512, flags = 0"
"'12:00:00.000075000","'0.000000523","synthetic-host","syscall_exit_sendto",7,"python3","pid = 1700, tid = 1700","ret = 512"
"'12:00:00.000080000","'0.000000524","synthetic-host","syscall_entry_recvfrom",0,"java","pid = 1800, tid = 1803","fd = 3, size = 512, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000085000","'0.000000526","synthetic-host","syscall_exit_recvfrom",0,"java","pid = 1800, tid = 1803","ret = 512, ubuf = 281478000000320, addr = 0, addr_len = 0"
"'12:00:00.000090000","'0.000000527","synthetic-host","syscall_entry_fcntl",1,"mysql","pid = 1900, tid = 1906","fd = 5, cmd = 2, arg = 0"
"'12:00:00.000095000","'0.000000529","synthetic-host","syscall_exit_fcntl",1,"mysql","pid = 1900, tid = 1906","ret = 0"
"'12:00:00.000100000","'0.000000530","synthetic-host","syscall_entry_ioctl",2,"redis-server","pid = 2000, tid = 2002","fd = 6, cmd = 0x5401, arg = 281479000000500"
"'12:00:00.000105000","'0.000000532","synthetic-host","syscall_exit_ioctl",2,"redis-server","pid = 2000, tid = 2002","ret = 0, arg = 281479000000500"
"'12:00:00.000110000","'0.000000533","synthetic-host","syscall_entry_open",3,"nginx","pid = 2100, tid = 2105","filename = 281470000000110, flags = 0x202, mode = 0644"
"'12:00:00.000115000","'0.000000535","synthetic-host","syscall_exit_open",3,"nginx","pid = 2100, tid = 2105","ret = 4"
"'12:00:00.000120000","'0.000000536","synthetic-host","syscall_entry_close",4,"systemd","pid = 2200, tid = 2201","fd = 5"
"'12:00:00.000125000","'0.000000538","synthetic-host","syscall_exit_close",4,"systemd","pid = 2200, tid = 2201","ret = 0"
"'12:00:00.000130000","'0.000000539","synthetic-host","syscall_entry_read",5,"sshd","pid = 2300, tid = 2304","fd = 9, buf = 281475000000260, count = 128"
"'12:00:00.000135000","'0.000000541","synthetic-host","syscall_exit_read",5,"sshd","pid = 2300, tid = 2304","ret = 64, buf = 281475000000260"
"'12:00:00.000140000","'0.000000542","synthetic-host","syscall_entry_write",6,"elasticsearch","pid = 2400, tid = 2400","fd = 3, buf = 281476000000280, count = 256"
"'12:00:00.000145000","'0.000000544","synthetic-host","syscall_exit_write",6,"elasticsearch","pid = 2400, tid = 2400","ret = 256"
"'12:00:00.000150000","'0.000000545","synthetic-host","syscall_entry_connect",7,"curl","pid = 2500, tid = 2503","fd = 6, sockaddr = 140737488338268, addrlen = 16"
"'12:00:00.000155000","'0.000000547","synthetic-host","syscall_exit_connect",7,"curl","pid = 2500, tid = 2503","ret = -115"
"'12:00:00.000160000","'0.000000548","synthetic-host","syscall_entry_accept",0,"wget","pid = 2600, tid = 2606","fd = 7, upeer_sockaddr = 281477000000480, upeer_addrlen = 281477000000500"
"'12:00:00.000165000","'0.000000550","synthetic-host","syscall_exit_accept",0,"wget","pid = 2600, tid = 2606","ret = 5, upeer_sockaddr = 281477000000480, upeer_addrlen = 281477000000500"
"'12:00:00.000170000","'0.000000551","synthetic-host","syscall_entry_sendto",1,"python3","pid = 2700, tid = 2702","fd = 4, buff = 281478000000680, len = 512, flags = 0"
"'12:00:00.000175000","'0.000000553","synthetic-host","syscall_exit_sendto",1,"python3","pid = 2700, tid = 2702","ret = 512"
"'12:00:00.000180000","'0.000000554","synthetic-host","syscall_entry_recvfrom",2,"java","pid = 2800, tid = 2805","fd = 5, size = 512, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000185000","'0.000000556","synthetic-host","syscall_exit_recvfrom",2,"java","pid = 2800, tid = 2805","ret = 512, ubuf = 281478000000720, addr = 0, addr_len = 0"
"'12:00:00.000190000","'0.000000557","synthetic-host","syscall_entry_fcntl",3,"mysql","pid = 2900, tid = 2901","fd = 8, cmd = 2, arg = 0"
"'12:00:00.000195000","'0.000000559","synthetic-host","syscall_exit_fcntl",3,"mysql","pid = 2900, tid = 2901","ret = 0"
"'12:00:00.000200000","'0.000000560","synthetic-host","syscall_entry_ioctl",4,"redis-server","pid = 3000, tid = 3004","fd = 9, cmd = 0x5401, arg = 281479000001000"
"'12:00:00.000205000","'0.000000562","synthetic-host","syscall_exit_ioctl",4,"redis-server","pid = 3000, tid = 3004","ret = 0, arg = 281479000001000"
"'12:00:00.000210000","'0.000000563","synthetic-host","syscall_entry_open",5,"nginx","pid = 3100, tid = 3100","filename = 281470000000210, flags = 0x202, mode = 0644"
"'12:00:00.000215000","'0.000000565","synthetic-host","syscall_exit_open",5,"nginx","pid = 3100, tid = 3100","ret = 4"
"'12:00:00.000220000","'0.000000566","synthetic-host","syscall_entry_close",6,"systemd","pid = 3200, tid = 3203","fd = 5"
"'12:00:00.000225000","'0.000000568","synthetic-host","syscall_exit_close",6,"systemd","pid = 3200, tid = 3203","ret = 0"
"'12:00:00.000230000","'0.000000569","synthetic-host","syscall_entry_read",7,"sshd","pid = 3300, tid = 3306","fd = 5, buf = 281475000000460, count = 128"
"'12:00:00.000235000","'0.000000571","synthetic-host","syscall_exit_read",7,"sshd","pid = 3300, tid = 3306","ret = 64, buf = 281475000000460"
"'12:00:00.000240000","'0.000000572","synthetic-host","syscall_entry_write",0,"elasticsearch","pid = 3400, tid = 3402","fd = 6, buf = 281476000000480, count = 256"
"'12:00:00.000245000","'0.000000574","synthetic-host","syscall_exit_write",0,"elasticsearch","pid = 3400, tid = 3402","ret = 256"
"'12:00:00.000250000","'0.000000575","synthetic-host","syscall_entry_connect",1,"curl","pid = 3500, tid = 3505","fd = 4, sockaddr = 140737488339268, addrlen = 16"
"'12:00:00.000255000","'0.000000577","synthetic-host","syscall_exit_connect",1,"curl","pid = 3500, tid = 3505","ret = -115"
"'12:00:00.000260000","'0.000000578","synthetic-host","syscall_entry_accept",2,"wget","pid = 3600, tid = 3601","fd = 5, upeer_sockaddr = 281477000000780, upeer_addrlen = 281477000000800"
"'12:00:00.000265000","'0.000000580","synthetic-host","syscall_exit_accept",2,"wget","pid = 3600, tid = 3601","ret = 5, upeer_sockaddr = 281477000000780, upeer_addrlen = 281477000000800"
"'12:00:00.000270000","'0.000000581","synthetic-host","syscall_entry_sendto",3,"python3","pid = 3700, tid = 3704","fd = 6, buff = 281478000001080, len = 512, flags = 0"
"'12:00:00.000275000","'0.000000583","synthetic-host","syscall_exit_sendto",3,"python3","pid = 3700, tid = 3704","ret = 512"
"'12:00:00.000280000","'0.000000584","synthetic-host","syscall_entry_recvfrom",4,"java","pid = 3800, tid = 3800","fd = 7, size = 512, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000285000","'0.000000586","synthetic-host","syscall_exit_recvfrom",4,"java","pid = 3800, tid = 3800","ret = 512, ubuf = 281478000001120, addr = 0, addr_len = 0"
"'12:00:00.000290000","'0.000000587","synthetic-host","syscall_entry_fcntl",5,"mysql","pid = 3900, tid = 3903","fd = 4, cmd = 2, arg = 0"
"'12:00:00.000295000","'0.000000589","synthetic-host","syscall_exit_fcntl",5,"mysql","pid = 3900, tid = 3903","ret = 0"
"'12:00:00.000300000","'0.000000590","synthetic-host","syscall_entry_ioctl",6,"redis-server","pid = 4000, tid = 4006","fd = 5, cmd = 0x5401, arg = 281479000001500"
"'12:00:00.000305000","'0.000000592","synthetic-host","syscall_exit_ioctl",6,"redis-server","pid = 4000, tid = 4006","ret = 0, arg = 281479000001500"
"'12:00:00.000310000","'0.000000593","synthetic-host","syscall_entry_open",7,"nginx","pid = 4100, tid = 4102","filename = 281470000000310, flags = 0x202, mode = 0644"
"'12:00:00.000315000","'0.000000595","synthetic-host","syscall_exit_open",7,"nginx","pid = 4100, tid = 4102","ret = 4"
"'12:00:00.000320000","'0.000000596","synthetic-host","syscall_entry_close",0,"systemd","pid = 4200, tid = 4205","fd = 5"
"'12:00:00.000325000","'0.000000598","synthetic-host","syscall_exit_close",0,"systemd","pid = 4200, tid = 4205","ret = 0"
"'12:00:00.000330000","'0.000000599","synthetic-host","syscall_entry_read",1,"sshd","pid = 4300, tid = 4301","fd = 8, buf = 281475000000660, count = 128"
"'12:00:00.000335000","'0.000000601","synthetic-host","syscall_exit_read",1,"sshd","pid = 4300, tid = 4301","ret = 64, buf = 281475000000660"
"'12:00:00.000340000","'0.000000602","synthetic-host","syscall_entry_write",2,"elasticsearch","pid = 4400, tid = 4404","fd = 9, buf = 281476000000680, count = 256"
"'12:00:00.000345000","'0.000000604","synthetic-host","syscall_exit_write",2,"elasticsearch","pid = 4400, tid = 4404","ret = 256"
"'12:00:00.000350000","'0.000000605","synthetic-host","syscall_entry_connect",3,"curl","pid = 4500, tid = 4500","fd = 8, sockaddr = 140737488340268, addrlen = 16"
"'12:00:00.000355000","'0.000000607","synthetic-host","syscall_exit_connect",3,"curl","pid = 4500, tid = 4500","ret = -115"
"'12:00:00.000360000","'0.000000608","synthetic-host","syscall_entry_accept",4,"wget","pid = 4600, tid = 4603","fd = 3, upeer_sockaddr = 281477000001080, upeer_addrlen = 281477000001100"
"'12:00:00.000365000","'0.000000610","synthetic-host","syscall_exit_accept",4,"wget","pid = 4600, tid = 4603","ret = 5, upeer_sockaddr = 281477000001080, upeer_addrlen = 281477000001100"
"'12:00:00.000370000","'0.000000611","synthetic-host","syscall_entry_sendto",5,"python3","pid = 4700, tid = 4706","fd = 8, buff = 281478000001480, len = 512, flags = 0"
"'12:00:00.000375000","'0.000000613","synthetic-host","syscall_exit_sendto",5,"python3","pid = 4700, tid = 4706","ret = 512"
"'12:00:00.000380000","'0.000000614","synthetic-host","syscall_entry_recvfrom",6,"java","pid = 4800, tid = 4802","fd = 9, size = 512, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000385000","'0.000000616","synthetic-host","syscall_exit_recvfrom",6,"java","pid = 4800, tid = 4802","ret = 512, ubuf = 281478000001520, addr = 0, addr_len = 0"
"'12:00:00.000390000","'0.000000617","synthetic-host","syscall_entry_fcntl",7,"mysql","pid = 4900, tid = 4905","fd = 7, cmd = 2, arg = 0"
"'12:00:00.000395000","'0.000000619","synthetic-host","syscall_exit_fcntl",7,"mysql","pid = 4900, tid = 4905","ret = 0"
"'12:00:00.000400000","'0.000000620","synthetic-host","syscall_entry_ioctl",0,"redis-server","pid = 5000, tid = 5001","fd = 8, cmd = 0x5401, arg = 281479000002000"
"'12:00:00.000405000","'0.000000622","synthetic-host","syscall_exit_ioctl",0,"redis-server","pid = 5000, tid = 5001","ret = 0, arg = 281479000002000"
"'12:00:00.000410000","'0.000000623","synthetic-host","syscall_entry_open",1,"nginx","pid = 5100, tid = 5104","filename = 281470000000410, flags = 0x202, mode = 0644"
"'12:00:00.000415000","'0.000000625","synthetic-host","syscall_exit_open",1,"nginx","pid = 5100, tid = 5104","ret = 4"
"'12:00:00.000420000","'0.000000626","synthetic-host","syscall_entry_close",2,"systemd","pid = 5200, tid = 5200","fd = 5"
"'12:00:00.000425000","'0.000000628","synthetic-host","syscall_exit_close",2,"systemd","pid = 5200, tid = 5200","ret = 0"
"'12:00:00.000430000","'0.000000629","synthetic-host","syscall_entry_read",3,"sshd","pid = 5300, tid = 5303","fd = 4, buf = 281475000000860, count = 128"
"'12:00:00.000435000","'0.000000631","synthetic-host","syscall_exit_read",3,"sshd","pid = 5300, tid = 5303","ret = 64, buf = 281475000000860"
"'12:00:00.000440000","'0.000000632","synthetic-host","syscall_entry_write",4,"elasticsearch","pid = 5400, tid = 5406","fd = 5, buf = 281476000000880, count = 256"
"'12:00:00.000445000","'0.000000634","synthetic-host","syscall_exit_write",4,"elasticsearch","pid = 5400, tid = 5406","ret = 256"
"'12:00:00.000450000","'0.000000635","synthetic-host","syscall_entry_connect",5,"curl","pid = 5500, tid = 5502","fd = 6, sockaddr = 140737488341268, addrlen = 16"
"'12:00:00.000455000","'0.000000637","synthetic-host","syscall_exit_connect",5,"curl","pid = 5500, tid = 5502","ret = -115"
"'12:00:00.000460000","'0.000000638","synthetic-host","syscall_entry_accept",6,"wget","pid = 5600, tid = 5605","fd = 7, upeer_sockaddr = 281477000001380, upeer_addrlen = 281477000001400"
"'12:00:00.000465000","'0.000000640","synthetic-host","syscall_exit_accept",6,"wget","pid = 5600, tid = 5605","ret = 5, upeer_sockaddr = 281477000001380, upeer_addrlen = 281477000001400"
"'12:00:00.000470000","'0.000000641","synthetic-host","syscall_entry_sendto",7,"python3","pid = 5700, tid = 5701","fd = 10, buff = 281478000001880, len = 512, flags = 0"
"'12:00:00.000475000","'0.000000643","synthetic-host","syscall_exit_sendto",7,"python3","pid = 5700, tid = 5701","ret = 512"
"'12:00:00.000480000","'0.000000644","synthetic-host","syscall_entry_recvfrom",0,"java","pid = 5800, tid = 5804","fd = 3, size = 512, flags = 0, addr = 0, addr_len = 0"
"'12:00:00.000485000","'0.000000646","synthetic-host","syscall_exit_recvfrom",0,"java","pid = 5800, tid = 5804","ret = 512, ubuf = 281478000001920, addr = 0, addr_len = 0"
"'12:00:00.000490000","'0.000000647","synthetic-host","syscall_entry_fcntl",1,"mysql","pid = 5900, tid = 5900","fd = 3, cmd = 2, arg = 0"
"'12:00:00.000495000","'0.000000649","synthetic-host","syscall_exit_fcntl",1,"mysql","pid = 5900, tid = 5900","ret = 0"
"'12:00:00.000500000","'0.000000650","synthetic-host","syscall_entry_ioctl",2,"redis-server","pid = 6000, tid = 6003","fd = 4, cmd = 0x5401, arg = 281479000002500"
"'12:00:00.000505000","'0.000000652","synthetic-host","syscall_exit_ioctl",2,"redis-server","pid = 6000, tid = 6003","ret = 0, arg = 281479000002500"
"'10:00:00.100000000","'0.000002345","synthetic-host","syscall_entry_open",3,"nginx","pid = 1024, tid = 1024","filename = 140729646674344, flags = 0, mode = 436"
"'10:00:00.100001234","'0.000001789","synthetic-host","syscall_exit_open",3,"nginx","pid = 1024, tid = 1024","ret = 5"
"'10:00:00.100002468","'0.000003210","synthetic-host","syscall_entry_read",3,"nginx","pid = 1024, tid = 2048","fd = 5, count = 1024"
"'10:00:00.100003702","'0.000000987","synthetic-host","syscall_exit_read",3,"nginx","pid = 1024, tid = 2048","ret = 512, buf = 140729646674576"
"'10:00:00.100004936","'0.000004123","synthetic-host","syscall_entry_write",4,"sshd","pid = 2049, tid = 2049","fd = 3, buf = 140729648000000, count = 256"
"'10:00:00.100006170","'0.000001457","synthetic-host","syscall_exit_write",4,"sshd","pid = 2049, tid = 2049","ret = 256"
"'10:00:00.100007404","'0.000002675","synthetic-host","syscall_entry_close",1,"systemd","pid = 1, tid = 1","fd = 3"
"'10:00:00.100008638","'0.000000543","synthetic-host","syscall_exit_close",1,"systemd","pid = 1, tid = 1","ret = 0"
"'10:00:00.100009872","'0.000003210","synthetic-host","syscall_entry_connect",2,"curl","pid = 3050, tid = 3050","fd = 4, addr = 4294967297, addrlen = 16"
"'10:00:00.100011106","'0.000001112","synthetic-host","syscall_exit_connect",2,"curl","pid = 3050, tid = 3050","ret = 0"
"'10:00:00.100012340","'0.000004987","synthetic-host","syscall_entry_accept",2,"node","pid = 4501, tid = 4501","fd = 7, upeer_sockaddr = 140729648100100, upeer_addrlen = 28"
"'10:00:00.100013574","'0.000002333","synthetic-host","syscall_exit_accept",2,"node","pid = 4501, tid = 4501","ret = 8, upeer_sockaddr = 140729648100200, upeer_addrlen = 28"
"'10:00:00.100014808","'0.000003333","synthetic-host","syscall_entry_epoll_wait",5,"postgres","pid = 5502, tid = 5502","epfd = 10, events = 140729648200000, maxevents = 100, timeout = -1"
"'10:00:00.100016042","'0.000001000","synthetic-host","syscall_exit_epoll_wait",5,"postgres","pid = 5502, tid = 5502","ret = 3"
"'10:00:00.100017276","'0.000002876","synthetic-host","syscall_entry_fcntl",5,"redis","pid = 6603, tid = 6603","fd = 4, cmd = 3, arg = 0"
"'10:00:00.100018510","'0.000000921","synthetic-host","syscall_exit_fcntl",5,"redis","pid = 6603, tid = 6603","ret = 0, arg = 0"
"'10:00:00.100019744","'0.000003654","synthetic-host","syscall_entry_ioctl",7,"docker","pid = 7704, tid = 7704","fd = 6, cmd = 21509, arg = 140729648300500"
"'10:00:00.100020978","'0.000001100","synthetic-host","syscall_exit_ioctl",7,"docker","pid = 7704, tid = 7704","ret = 0, arg = 140729648300500"
"'10:00:00.100022212","'0.000002222","synthetic-host","syscall_entry_brk",0,"python3","pid = 9906, tid = 9906","brk = 140729648400000"
"'10:00:00.100023446","'0.000001111","synthetic-host","syscall_exit_brk",0,"python3","pid = 9906, tid = 9906","ret = 140729648400000"
"'10:00:00.100024680","'0.000003333","synthetic-host","syscall_entry_mmap",1,"java","pid = 11007, tid = 11007","addr = 0, len = 4096, prot = 3, flags = 34, fd = -1, offset = 0"
"'10:00:00.100025914","'0.000001222","synthetic-host","syscall_exit_mmap",1,"java","pid = 11007, tid = 11007","ret = 140729648500000"
"'10:00:00.100027148","'0.000002111","synthetic-host","syscall_entry_munmap",1,"java","pid = 11007, tid = 11007","addr = 140729648500000, len = 4096"
"'10:00:00.100028382","'0.000001000","synthetic-host","syscall_exit_munmap",1,"java","pid = 11007, tid = 11007","ret = 0"
"'10:00:00.100029616","'0.000003000","synthetic-host","syscall_entry_setsockopt",2,"mysqld","pid = 12008, tid = 12008","fd = 11, level = 1, optname = 2, optval = 140729648600000, optlen = 4"
"'10:00:00.100030850","'0.000001500","synthetic-host","syscall_exit_setsockopt",2,"mysqld","pid = 12008, tid = 12008","ret = 0"
"'10:00:00.100032084","'0.000002500","synthetic-host","syscall_entry_getsockopt",2,"mysqld","pid = 12008, tid = 12008","fd = 11, level = 1, optname = 2, optlen = 4"
"'10:00:00.100033318","'0.000001250","synthetic-host","syscall_exit_getsockopt",2,"mysqld","pid = 12008, tid = 12008","ret = 4, optval = 140729648600100, optlen = 4"
"'10:00:00.100034552","'0.000003700","synthetic-host","syscall_entry_sendto",3,"redis","pid = 6603, tid = 6603","fd = 4, buff = 140729648700000, len = 64, flags = 0, addr = 0, addrlen = 0"
"'10:00:00.100035786","'0.000001333","synthetic-host","syscall_exit_sendto",3,"redis","pid = 6603, tid = 6603","ret = 64"
"'10:00:00.100037020","'0.000002333","synthetic-host","syscall_entry_recvfrom",3,"redis","pid = 6603, tid = 6603","fd = 4, size = 64, flags = 0, addr = 0, addrlen = 0"
"'10:00:00.100038254","'0.000001111","synthetic-host","syscall_exit_recvfrom",3,"redis","pid = 6603, tid = 6603","ret = 64, ubuf = 140729648700064, addr = 0, addrlen = 0"
"'10:00:00.100039488","'0.000002000","synthetic-host","syscall_entry_futex",6,"python3","pid = 9906, tid = 9907","uaddr = 140729648800000, op = 0, val = 1, utime = 0, uaddr2 = 0, val3 = 0"
"'10:00:00.100040722","'0.000001000","synthetic-host","syscall_exit_futex",6,"python3","pid = 9906, tid = 9907","ret = 0, uaddr = 140729648800000, uaddr2 = 0"
"'10:00:00.100041956","'0.000004000","synthetic-host","syscall_entry_socket",7,"kubelet","pid = 13009, tid = 13009","domain = 2, type = 1, protocol = 0"
"'10:00:00.100043190","'0.000001500","synthetic-host","syscall_exit_socket",7,"kubelet","pid = 13009, tid = 13009","ret = 9"
"'10:00:00.100044424","'0.000003000","synthetic-host","syscall_entry_bind",7,"kubelet","pid = 13009, tid = 13009","fd = 9, addr = 140729648900000, addrlen = 16"
"'10:00:00.100045658","'0.000001200","synthetic-host","syscall_exit_bind",7,"kubelet","pid = 13009, tid = 13009","ret = 0"
"'10:00:00.100046892","'0.000002800","synthetic-host","syscall_entry_listen",6,"kubelet","pid = 13009, tid = 13009","fd = 9, backlog = 128"
"'10:00:00.100048126","'0.000001100","synthetic-host","syscall_exit_listen",6,"kubelet","pid = 13009, tid = 13009","ret = 0"
"'10:00:00.100049360","'0.000003300","synthetic-host","syscall_entry_stat",0,"java","pid = 11007, tid = 11008","pathname = 140729649000000, statbuf = 140729649000200"
"'10:00:00.100050594","'0.000001400","synthetic-host","syscall_exit_stat",0,"java","pid = 11007, tid = 11008","ret = 0"
"'10:00:00.100051828","'0.000002200","synthetic-host","syscall_entry_lstat",0,"docker","pid = 7704, tid = 7705","pathname = 140729649100000, statbuf = 140729649100200"
"'10:00:00.100053062","'0.000001000","synthetic-host","syscall_exit_lstat",0,"docker","pid = 7704, tid = 7705","ret = 0"
"'10:00:00.100054296","'0.000004500","synthetic-host","syscall_entry_execve",4,"cron","pid = 14010, tid = 14010","filename = 140729649200000, argv = 140729649200100, envp = 140729649200200"
"'10:00:00.100055530","'0.000001600","synthetic-host","syscall_exit_execve",4,"cron","pid = 14010, tid = 14010","ret = 0"
"'10:00:00.100056764","'0.000003100","synthetic-host","syscall_entry_clone",4,"lttng","pid = 15011, tid = 15011","flags = 120095, newsp = 0, parent_tidptr = 140729649300000, tls = 140729649300100, child_tidptr = 140729649300200"
"'10:00:00.100057998","'0.000001200","synthetic-host","syscall_exit_clone",4,"lttng","pid = 15011, tid = 15011","ret = 15012"
"'10:00:00.100059232","'0.000002000","synthetic-host","syscall_entry_mkdir",2,"kubelet","pid = 13010, tid = 13010","pathname = 140729649400000, mode = 493"
"'10:00:00.100060466","'0.000001000","synthetic-host","syscall_exit_mkdir",2,"kubelet","pid = 13010, tid = 13010","ret = 0"
"'10:00:00.100061700","'0.000003000","synthetic-host","syscall_entry_rmdir",2,"kubelet","pid = 13010, tid = 13010","pathname = 140729649400100"
"'10:00:00.100062934","'0.000001200","synthetic-host","syscall_exit_rmdir",2,"kubelet","pid = 13010, tid = 13010","ret = -2"
"'10:00:00.100064168","'0.000002500","synthetic-host","syscall_entry_unlink",6,"lttng","pid = 15012, tid = 15012","pathname = 140729649500000"
"'10:00:00.100065402","'0.000001300","synthetic-host","syscall_exit_unlink",6,"lttng","pid = 15012, tid = 15012","ret = 0"
"'10:00:00.100066636","'0.000002800","synthetic-host","syscall_entry_fadvise64_64",3,"postgres","pid = 5503, tid = 5503","fd = 12, offset = 0, len = 8192, advice = 2"
"'10:00:00.100067870","'0.000001400","synthetic-host","syscall_exit_fadvise64_64",3,"postgres","pid = 5503, tid = 5503","ret = 0, fd = 12, offset = 0, len = 8192, advice = 2"
"'10:00:00.100069104","'0.000003500","synthetic-host","syscall_entry_timerfd_settime",1,"systemd","pid = 1, tid = 2","ufd = 16, flags = 1, utmr = 140729649600000"
"'10:00:00.100070338","'0.000001100","synthetic-host","syscall_exit_timerfd_settime",1,"systemd","pid = 1, tid = 2","ret = 0, otmr = 0"
"'10:00:00.100071572","'0.000002200","synthetic-host","syscall_entry_getrandom",0,"systemd","pid = 1, tid = 3","buf = 140729649700000, count = 16, flags = 0"
"'10:00:00.100072806","'0.000001100","synthetic-host","syscall_exit_getrandom",0,"systemd","pid = 1, tid = 3","ret = 16, buf = 140729649700000, count = 16, flags = 0"
"'10:00:00.100074040","'0.000003100","synthetic-host","syscall_entry_pipe",2,"bash","pid = 16013, tid = 16013","fildes = 140729649800000"
"'10:00:00.100075274","'0.000001300","synthetic-host","syscall_exit_pipe",2,"bash","pid = 16013, tid = 16013","ret = 0"
"'10:00:00.100076508","'0.000002700","synthetic-host","syscall_entry_socket",2,"bash","pid = 16013, tid = 16014","domain = 1, type = 2, protocol = 0"
"'10:00:00.100077742","'0.000001200","synthetic-host","syscall_exit_socket",2,"bash","pid = 16013, tid = 16014","ret = 10"
